timestamp,fecha,hora,dia_semana,mes,src_ip,dst_ip,dst_port,protocol,action,bytes,country,severity,mitre_technique
2024-01-07 17:49:31,2024-01-07,17,Sunday,2024-01,192.168.5.84,10.0.0.30,443,UDP,allow,43454,India,baja,
2024-02-05 11:04:48,2024-02-05,11,Monday,2024-02,192.168.4.196,10.0.0.27,53,TCP,allow,47469,India,baja,
2024-02-16 03:32:13,2024-02-16,3,Friday,2024-02,45.27.52.174,10.0.0.42,8080,UDP,allow,49761,China,baja,T1190
2024-02-18 04:54:48,2024-02-18,4,Sunday,2024-02,192.168.5.225,10.0.0.18,123,TCP,allow,16140,China,media,
2024-02-20 01:56:29,2024-02-20,1,Tuesday,2024-02,192.168.0.223,10.0.0.19,443,ICMP,allow,1431,Estados Unidos,media,
2024-01-03 00:07:55,2024-01-03,0,Wednesday,2024-01,45.35.214.57,10.0.0.42,23,ICMP,deny,14689,Desconocido,critica,T1110
2024-01-29 00:56:27,2024-01-29,0,Monday,2024-01,45.64.16.8,10.0.0.48,21,ICMP,allow,16472,Irán,baja,T1071
2024-01-21 04:06:25,2024-01-21,4,Sunday,2024-01,45.45.125.58,10.0.0.32,1433,TCP,deny,34342,China,critica,T1190
2024-02-27 02:25:11,2024-02-27,2,Tuesday,2024-02,45.27.52.174,10.0.0.24,3306,ICMP,deny,10480,Irán,critica,T1190
2024-01-23 17:50:06,2024-01-23,17,Tuesday,2024-01,192.168.1.151,10.0.0.9,993,TCP,allow,20821,China,media,
2024-02-22 15:29:54,2024-02-22,15,Thursday,2024-02,45.79.44.152,10.0.0.37,445,TCP,allow,27887,China,baja,T1021
2024-02-22 18:04:34,2024-02-22,18,Thursday,2024-02,45.64.16.8,10.0.0.45,22,ICMP,deny,28683,Rusia,critica,T1110
2024-02-22 09:41:27,2024-02-22,9,Thursday,2024-02,192.168.3.230,10.0.0.18,53,ICMP,allow,7622,Brasil,baja,
2024-01-12 15:19:18,2024-01-12,15,Friday,2024-01,192.168.0.76,10.0.0.42,53,ICMP,allow,14934,India,media,
2024-01-06 10:29:44,2024-01-06,10,Saturday,2024-01,45.45.125.58,10.0.0.49,3306,ICMP,deny,27123,Rusia,critica,T1190
2024-01-31 01:57:36,2024-01-31,1,Wednesday,2024-01,45.21.111.60,10.0.0.18,3389,ICMP,deny,44832,Rusia,critica,T1021
2024-01-20 03:06:34,2024-01-20,3,Saturday,2024-01,45.64.16.8,10.0.0.5,3389,ICMP,deny,23279,Irán,critica,T1021
2024-02-04 09:46:33,2024-02-04,9,Sunday,2024-02,192.168.0.29,10.0.0.21,993,ICMP,allow,39263,Estados Unidos,media,
2024-01-30 15:20:55,2024-01-30,15,Tuesday,2024-01,192.168.0.40,10.0.0.3,123,ICMP,allow,25505,Rusia,baja,
2024-02-03 03:40:00,2024-02-03,3,Saturday,2024-02,45.79.44.152,10.0.0.5,23,UDP,deny,4650,Irán,alta,T1110
2024-01-09 09:53:53,2024-01-09,9,Tuesday,2024-01,45.35.214.57,10.0.0.42,3389,TCP,deny,34677,China,critica,T1021
2024-01-27 17:49:23,2024-01-27,17,Saturday,2024-01,192.168.1.68,10.0.0.29,443,TCP,allow,22809,China,media,
2024-02-02 04:25:01,2024-02-02,4,Friday,2024-02,192.168.2.225,10.0.0.8,443,TCP,allow,12381,Desconocido,media,
2024-02-07 15:37:10,2024-02-07,15,Wednesday,2024-02,45.45.125.58,10.0.0.41,22,TCP,deny,29284,Rusia,critica,T1110
2024-02-29 21:10:00,2024-02-29,21,Thursday,2024-02,45.27.52.174,10.0.0.45,445,UDP,deny,34338,Corea del Norte,critica,T1021
2024-01-12 03:31:08,2024-01-12,3,Friday,2024-01,45.27.52.174,10.0.0.23,445,ICMP,deny,46492,China,critica,T1021
2024-01-18 15:47:57,2024-01-18,15,Thursday,2024-01,45.35.214.57,10.0.0.21,8080,TCP,deny,10671,China,critica,T1190
2024-01-02 14:54:19,2024-01-02,14,Tuesday,2024-01,45.45.125.58,10.0.0.34,3306,UDP,allow,21330,China,media,T1190
2024-01-25 00:38:15,2024-01-25,0,Thursday,2024-01,192.168.5.166,10.0.0.1,53,UDP,allow,39242,Estados Unidos,baja,
2024-01-05 14:23:59,2024-01-05,14,Friday,2024-01,192.168.3.88,10.0.0.3,80,TCP,deny,31088,Irán,media,
2024-01-27 04:20:12,2024-01-27,4,Saturday,2024-01,45.35.214.57,10.0.0.17,1433,TCP,deny,20566,Rusia,critica,T1190
2024-02-20 09:10:08,2024-02-20,9,Tuesday,2024-02,45.64.16.8,10.0.0.3,23,UDP,deny,2286,Corea del Norte,alta,T1110
2024-01-01 17:21:37,2024-01-01,17,Monday,2024-01,45.91.57.7,10.0.0.31,21,UDP,deny,2938,Rusia,critica,T1071
2024-01-06 02:19:12,2024-01-06,2,Saturday,2024-01,192.168.4.43,10.0.0.43,80,UDP,deny,5455,Rusia,media,
2024-02-08 03:35:22,2024-02-08,3,Thursday,2024-02,192.168.0.250,10.0.0.2,53,ICMP,allow,39525,Brasil,baja,
2024-01-14 00:14:37,2024-01-14,0,Sunday,2024-01,192.168.5.84,10.0.0.27,110,TCP,allow,23715,Corea del Norte,media,
2024-02-29 00:09:40,2024-02-29,0,Thursday,2024-02,192.168.0.221,10.0.0.29,53,UDP,allow,39447,Países Bajos,media,
2024-02-09 13:06:54,2024-02-09,13,Friday,2024-02,45.21.111.60,10.0.0.5,1433,UDP,deny,833,Corea del Norte,critica,T1190
2024-01-13 02:54:08,2024-01-13,2,Saturday,2024-01,192.168.0.59,10.0.0.5,993,ICMP,allow,33246,Países Bajos,baja,
2024-02-04 02:38:30,2024-02-04,2,Sunday,2024-02,45.64.16.8,10.0.0.20,445,UDP,deny,16006,Corea del Norte,critica,T1021
2024-02-04 03:30:32,2024-02-04,3,Sunday,2024-02,192.168.5.59,10.0.0.1,110,UDP,allow,27383,Desconocido,baja,
2024-01-05 00:33:16,2024-01-05,0,Friday,2024-01,45.79.44.152,10.0.0.13,8080,TCP,deny,12413,China,critica,T1190
2024-02-18 13:06:13,2024-02-18,13,Sunday,2024-02,192.168.1.96,10.0.0.34,80,TCP,deny,27577,China,alta,
2024-01-30 00:40:15,2024-01-30,0,Tuesday,2024-01,45.91.57.7,10.0.0.28,8080,ICMP,allow,34471,Corea del Norte,baja,T1190
2024-02-27 02:58:59,2024-02-27,2,Tuesday,2024-02,192.168.0.187,10.0.0.1,110,ICMP,allow,21984,Rusia,baja,
2024-02-23 17:51:32,2024-02-23,17,Friday,2024-02,45.35.214.57,10.0.0.16,22,ICMP,deny,47136,Irán,critica,T1110
2024-01-13 13:22:08,2024-01-13,13,Saturday,2024-01,45.79.44.152,10.0.0.26,22,ICMP,deny,27034,Irán,critica,T1110
2024-02-22 19:46:46,2024-02-22,19,Thursday,2024-02,45.45.125.58,10.0.0.40,22,UDP,deny,27692,Irán,critica,T1110
2024-01-23 10:45:11,2024-01-23,10,Tuesday,2024-01,45.27.52.174,10.0.0.18,21,TCP,deny,19452,Irán,alta,T1071
2024-02-06 15:35:15,2024-02-06,15,Tuesday,2024-02,192.168.2.42,10.0.0.24,110,TCP,allow,24203,China,baja,
2024-02-05 01:09:20,2024-02-05,1,Monday,2024-02,192.168.2.126,10.0.0.34,80,UDP,allow,33049,China,baja,
2024-01-26 02:21:08,2024-01-26,2,Friday,2024-01,192.168.3.1,10.0.0.46,993,TCP,allow,45802,Irán,baja,
2024-01-20 03:10:38,2024-01-20,3,Saturday,2024-01,192.168.1.168,10.0.0.37,993,UDP,allow,38565,Rusia,baja,
2024-02-06 12:33:12,2024-02-06,12,Tuesday,2024-02,192.168.0.156,10.0.0.16,25,TCP,allow,28055,México,baja,
2024-01-23 01:46:40,2024-01-23,1,Tuesday,2024-01,192.168.2.126,10.0.0.37,80,UDP,allow,16348,China,baja,
2024-01-17 01:50:54,2024-01-17,1,Wednesday,2024-01,192.168.5.109,10.0.0.19,53,TCP,allow,37527,Brasil,baja,
2024-01-14 02:45:54,2024-01-14,2,Sunday,2024-01,45.21.111.60,10.0.0.13,22,TCP,deny,7075,Corea del Norte,critica,T1110
2024-02-04 03:00:18,2024-02-04,3,Sunday,2024-02,192.168.0.156,10.0.0.3,443,ICMP,deny,38676,México,media,
2024-02-10 17:36:30,2024-02-10,17,Saturday,2024-02,45.27.52.174,10.0.0.18,3306,UDP,deny,44296,Corea del Norte,alta,T1190
2024-02-13 00:25:41,2024-02-13,0,Tuesday,2024-02,45.27.52.174,10.0.0.19,3389,ICMP,deny,29948,Rusia,critica,T1021
2024-01-10 13:42:29,2024-01-10,13,Wednesday,2024-01,45.74.13.144,10.0.0.22,21,ICMP,deny,48964,China,alta,T1071
2024-02-26 10:06:38,2024-02-26,10,Monday,2024-02,192.168.0.62,10.0.0.4,25,UDP,allow,44119,Rusia,baja,
2024-01-12 00:00:11,2024-01-12,0,Friday,2024-01,45.74.13.144,10.0.0.15,21,UDP,deny,3676,China,critica,T1071
2024-02-20 11:02:39,2024-02-20,11,Tuesday,2024-02,192.168.3.138,10.0.0.26,53,TCP,allow,2485,Desconocido,baja,
2024-01-07 15:43:59,2024-01-07,15,Sunday,2024-01,192.168.4.197,10.0.0.50,993,TCP,allow,21825,Rusia,baja,
2024-01-07 18:26:52,2024-01-07,18,Sunday,2024-01,192.168.5.166,10.0.0.35,443,ICMP,allow,14403,Corea del Norte,baja,
2024-01-27 02:36:59,2024-01-27,2,Saturday,2024-01,45.45.125.58,10.0.0.16,3389,TCP,allow,16899,China,baja,T1021
2024-01-27 08:39:29,2024-01-27,8,Saturday,2024-01,45.45.125.58,10.0.0.43,3389,UDP,allow,146,Irán,baja,T1021
2024-02-08 14:36:34,2024-02-08,14,Thursday,2024-02,45.74.13.144,10.0.0.16,445,UDP,deny,38348,Rusia,critica,T1021
2024-01-26 02:10:31,2024-01-26,2,Friday,2024-01,192.168.3.21,10.0.0.43,110,UDP,allow,27073,Rusia,baja,
2024-02-16 03:28:44,2024-02-16,3,Friday,2024-02,45.79.44.152,10.0.0.10,23,UDP,deny,27083,Corea del Norte,alta,T1110
2024-02-20 01:52:08,2024-02-20,1,Tuesday,2024-02,192.168.1.17,10.0.0.23,110,ICMP,allow,5562,Alemania,media,
2024-01-19 03:19:13,2024-01-19,3,Friday,2024-01,45.74.13.144,10.0.0.4,21,ICMP,deny,30988,China,alta,T1071
2024-01-05 00:27:19,2024-01-05,0,Friday,2024-01,192.168.1.181,10.0.0.12,80,TCP,allow,27566,Rusia,media,
2024-01-06 13:51:49,2024-01-06,13,Saturday,2024-01,45.27.52.174,10.0.0.50,21,TCP,allow,47725,Rusia,baja,T1071
2024-02-25 13:40:16,2024-02-25,13,Sunday,2024-02,45.79.44.152,10.0.0.9,3306,TCP,deny,48872,China,critica,T1190
2024-02-19 04:39:12,2024-02-19,4,Monday,2024-02,192.168.1.68,10.0.0.17,80,UDP,allow,35405,China,baja,
2024-01-15 15:57:29,2024-01-15,15,Monday,2024-01,192.168.4.57,10.0.0.1,53,TCP,allow,48487,Estados Unidos,baja,
2024-02-10 02:53:02,2024-02-10,2,Saturday,2024-02,45.79.44.152,10.0.0.36,445,TCP,deny,35810,China,critica,T1021
2024-01-06 18:05:15,2024-01-06,18,Saturday,2024-01,192.168.0.62,10.0.0.31,993,ICMP,allow,43562,México,media,
2024-01-13 17:17:08,2024-01-13,17,Saturday,2024-01,192.168.4.17,10.0.0.41,53,ICMP,allow,35026,Rusia,baja,
2024-01-20 15:17:04,2024-01-20,15,Saturday,2024-01,45.45.125.58,10.0.0.11,22,ICMP,deny,36312,Desconocido,critica,T1110
2024-02-10 00:07:56,2024-02-10,0,Saturday,2024-02,45.91.57.7,10.0.0.4,22,ICMP,allow,39873,China,baja,T1110
2024-01-27 18:24:56,2024-01-27,18,Saturday,2024-01,45.27.52.174,10.0.0.45,8080,ICMP,deny,13323,Corea del Norte,critica,T1190
2024-01-29 17:26:37,2024-01-29,17,Monday,2024-01,45.91.57.7,10.0.0.34,21,ICMP,allow,13114,Irán,baja,T1071
2024-02-15 14:05:08,2024-02-15,14,Thursday,2024-02,192.168.0.154,10.0.0.1,53,ICMP,allow,2958,Brasil,baja,
2024-01-14 13:17:54,2024-01-14,13,Sunday,2024-01,45.45.125.58,10.0.0.11,3306,ICMP,deny,28754,Rusia,critica,T1190
2024-01-21 05:35:00,2024-01-21,5,Sunday,2024-01,192.168.3.24,10.0.0.32,993,TCP,allow,24560,México,baja,
2024-01-10 05:24:46,2024-01-10,5,Wednesday,2024-01,45.27.52.174,10.0.0.24,23,TCP,deny,44257,Rusia,critica,T1110
2024-01-20 17:25:27,2024-01-20,17,Saturday,2024-01,45.21.111.60,10.0.0.47,23,UDP,deny,4517,China,critica,T1110
2024-01-02 18:36:23,2024-01-02,18,Tuesday,2024-01,45.91.57.7,10.0.0.5,22,TCP,deny,12416,Corea del Norte,critica,T1110
2024-01-08 00:32:51,2024-01-08,0,Monday,2024-01,45.45.125.58,10.0.0.24,3389,TCP,deny,5523,Irán,critica,T1021
2024-02-13 14:19:40,2024-02-13,14,Tuesday,2024-02,192.168.2.126,10.0.0.5,993,ICMP,allow,47485,Estados Unidos,baja,
2024-01-15 02:01:37,2024-01-15,2,Monday,2024-01,192.168.4.68,10.0.0.32,123,ICMP,allow,32304,China,baja,
2024-01-09 10:39:57,2024-01-09,10,Tuesday,2024-01,45.64.16.8,10.0.0.18,3306,TCP,deny,45226,Rusia,alta,T1190
2024-01-30 04:48:15,2024-01-30,4,Tuesday,2024-01,45.79.44.152,10.0.0.46,1433,TCP,deny,5744,Irán,critica,T1190
2024-01-19 15:52:22,2024-01-19,15,Friday,2024-01,45.35.214.57,10.0.0.31,23,UDP,deny,16364,China,critica,T1110
2024-01-08 17:39:46,2024-01-08,17,Monday,2024-01,192.168.1.64,10.0.0.40,443,TCP,allow,10510,Brasil,media,
2024-01-21 02:05:57,2024-01-21,2,Sunday,2024-01,192.168.4.120,10.0.0.25,25,ICMP,allow,28724,Estados Unidos,media,
2024-02-29 01:51:59,2024-02-29,1,Thursday,2024-02,192.168.4.221,10.0.0.19,993,UDP,allow,35835,Brasil,baja,
2024-02-28 03:34:15,2024-02-28,3,Wednesday,2024-02,45.21.111.60,10.0.0.9,8080,TCP,deny,10491,Rusia,critica,T1190
2024-02-27 00:20:44,2024-02-27,0,Tuesday,2024-02,45.27.52.174,10.0.0.20,8080,ICMP,deny,33530,China,critica,T1190
2024-02-29 00:56:13,2024-02-29,0,Thursday,2024-02,192.168.4.225,10.0.0.18,25,ICMP,allow,28045,Brasil,baja,
2024-01-24 15:36:58,2024-01-24,15,Wednesday,2024-01,192.168.2.6,10.0.0.22,443,TCP,allow,16393,India,baja,
2024-02-08 11:22:03,2024-02-08,11,Thursday,2024-02,192.168.2.103,10.0.0.49,80,TCP,allow,8787,Países Bajos,media,
2024-01-14 18:54:40,2024-01-14,18,Sunday,2024-01,45.74.13.144,10.0.0.1,8080,UDP,deny,44224,Rusia,critica,T1190
2024-01-10 22:33:14,2024-01-10,22,Wednesday,2024-01,192.168.4.116,10.0.0.3,123,UDP,allow,11640,Rusia,baja,
2024-02-15 01:45:57,2024-02-15,1,Thursday,2024-02,45.21.111.60,10.0.0.9,22,UDP,deny,2051,Rusia,alta,T1110
2024-01-24 03:11:14,2024-01-24,3,Wednesday,2024-01,192.168.2.136,10.0.0.37,80,UDP,allow,18776,Rusia,baja,
2024-02-12 12:32:58,2024-02-12,12,Monday,2024-02,192.168.3.24,10.0.0.29,53,UDP,allow,16104,Corea del Norte,baja,
2024-02-05 16:35:10,2024-02-05,16,Monday,2024-02,45.21.111.60,10.0.0.50,3306,TCP,deny,34745,Rusia,critica,T1190
2024-01-31 11:50:35,2024-01-31,11,Wednesday,2024-01,192.168.1.33,10.0.0.50,110,TCP,allow,2099,India,baja,
2024-02-02 00:45:05,2024-02-02,0,Friday,2024-02,192.168.4.17,10.0.0.32,443,ICMP,allow,26172,China,media,
2024-02-12 14:56:41,2024-02-12,14,Monday,2024-02,45.79.44.152,10.0.0.11,3306,ICMP,deny,2047,Rusia,critica,T1190
2024-01-21 23:09:27,2024-01-21,23,Sunday,2024-01,45.35.214.57,10.0.0.34,3389,UDP,deny,48085,Irán,critica,T1021
2024-02-20 09:00:22,2024-02-20,9,Tuesday,2024-02,45.35.214.57,10.0.0.40,22,UDP,deny,44653,Corea del Norte,alta,T1110
2024-02-25 01:52:29,2024-02-25,1,Sunday,2024-02,45.45.125.58,10.0.0.20,3389,ICMP,deny,13354,Corea del Norte,critica,T1021
2024-02-26 18:42:39,2024-02-26,18,Monday,2024-02,45.45.125.58,10.0.0.50,23,TCP,allow,15446,China,baja,T1110
2024-01-10 15:36:58,2024-01-10,15,Wednesday,2024-01,45.91.57.7,10.0.0.3,445,UDP,deny,40235,Corea del Norte,critica,T1021
2024-02-11 04:50:09,2024-02-11,4,Sunday,2024-02,45.27.52.174,10.0.0.6,8080,TCP,deny,39851,China,alta,T1190
2024-01-13 09:59:55,2024-01-13,9,Saturday,2024-01,45.21.111.60,10.0.0.27,445,UDP,deny,29884,Irán,critica,T1021
2024-02-19 05:56:12,2024-02-19,5,Monday,2024-02,45.79.44.152,10.0.0.19,3306,TCP,allow,9998,Irán,baja,T1190
2024-02-04 01:03:13,2024-02-04,1,Sunday,2024-02,45.21.111.60,10.0.0.38,1433,TCP,allow,2922,China,baja,T1190
2024-01-02 02:02:32,2024-01-02,2,Tuesday,2024-01,45.21.111.60,10.0.0.8,3389,UDP,deny,45194,China,critica,T1021
2024-02-01 01:54:09,2024-02-01,1,Thursday,2024-02,192.168.0.195,10.0.0.19,110,ICMP,allow,22706,Estados Unidos,baja,
2024-02-14 16:42:20,2024-02-14,16,Wednesday,2024-02,45.91.57.7,10.0.0.38,445,TCP,allow,21703,Corea del Norte,media,T1021
2024-02-27 17:42:50,2024-02-27,17,Tuesday,2024-02,45.91.57.7,10.0.0.10,445,UDP,deny,17324,Rusia,critica,T1021
2024-02-15 10:36:41,2024-02-15,10,Thursday,2024-02,192.168.0.154,10.0.0.30,25,ICMP,deny,48398,Brasil,alta,
2024-01-31 16:57:58,2024-01-31,16,Wednesday,2024-01,45.91.57.7,10.0.0.48,21,ICMP,deny,8372,China,critica,T1071
2024-02-16 17:39:56,2024-02-16,17,Friday,2024-02,45.21.111.60,10.0.0.21,21,TCP,allow,34938,China,baja,T1071
2024-01-03 15:06:52,2024-01-03,15,Wednesday,2024-01,45.45.125.58,10.0.0.10,3306,ICMP,allow,22175,Corea del Norte,media,T1190
2024-02-18 16:21:39,2024-02-18,16,Sunday,2024-02,45.64.16.8,10.0.0.33,3306,TCP,deny,21440,Corea del Norte,alta,T1190
2024-01-28 17:29:37,2024-01-28,17,Sunday,2024-01,192.168.1.172,10.0.0.24,993,TCP,allow,37695,Irán,media,
2024-01-07 12:53:06,2024-01-07,12,Sunday,2024-01,192.168.5.122,10.0.0.1,80,UDP,allow,8446,Brasil,baja,
2024-02-19 00:56:52,2024-02-19,0,Monday,2024-02,45.64.16.8,10.0.0.22,3389,TCP,deny,5554,Corea del Norte,critica,T1021
2024-02-16 01:45:23,2024-02-16,1,Friday,2024-02,192.168.2.148,10.0.0.37,25,ICMP,allow,33580,India,media,
2024-02-04 16:57:12,2024-02-04,16,Sunday,2024-02,45.45.125.58,10.0.0.9,445,ICMP,deny,36683,China,critica,T1021
2024-01-13 09:23:13,2024-01-13,9,Saturday,2024-01,45.21.111.60,10.0.0.47,445,UDP,deny,27500,Rusia,critica,T1021
2024-01-25 22:22:17,2024-01-25,22,Thursday,2024-01,192.168.3.138,10.0.0.13,993,TCP,allow,4465,Desconocido,media,
2024-01-18 17:18:42,2024-01-18,17,Thursday,2024-01,45.91.57.7,10.0.0.5,23,ICMP,allow,47407,Rusia,baja,T1110
2024-02-25 00:44:57,2024-02-25,0,Sunday,2024-02,45.35.214.57,10.0.0.46,23,UDP,deny,26027,China,alta,T1110
2024-01-10 03:13:19,2024-01-10,3,Wednesday,2024-01,192.168.3.138,10.0.0.32,123,ICMP,allow,43368,China,baja,
2024-01-20 01:39:12,2024-01-20,1,Saturday,2024-01,45.21.111.60,10.0.0.47,3306,TCP,deny,15103,Rusia,critica,T1190
2024-02-20 01:06:48,2024-02-20,1,Tuesday,2024-02,45.74.13.144,10.0.0.22,445,TCP,deny,10474,China,critica,T1021
2024-02-20 17:28:17,2024-02-20,17,Tuesday,2024-02,192.168.1.183,10.0.0.20,993,TCP,allow,9122,Estados Unidos,baja,
2024-01-27 00:11:08,2024-01-27,0,Saturday,2024-01,45.79.44.152,10.0.0.19,1433,ICMP,deny,29905,Corea del Norte,critica,T1190
2024-01-26 15:43:24,2024-01-26,15,Friday,2024-01,192.168.4.142,10.0.0.38,123,UDP,allow,11451,México,baja,
2024-01-25 14:32:51,2024-01-25,14,Thursday,2024-01,192.168.0.219,10.0.0.22,25,UDP,deny,2040,Rusia,alta,
2024-02-03 04:46:47,2024-02-03,4,Saturday,2024-02,192.168.3.21,10.0.0.9,443,UDP,allow,8694,Brasil,baja,
2024-02-10 16:16:28,2024-02-10,16,Saturday,2024-02,192.168.0.195,10.0.0.10,123,UDP,allow,29085,México,media,
2024-02-22 12:09:18,2024-02-22,12,Thursday,2024-02,192.168.1.139,10.0.0.4,80,UDP,allow,13557,China,baja,
2024-02-03 00:13:13,2024-02-03,0,Saturday,2024-02,45.64.16.8,10.0.0.46,3389,TCP,deny,6676,Irán,critica,T1021
2024-02-13 17:52:42,2024-02-13,17,Tuesday,2024-02,45.91.57.7,10.0.0.20,22,ICMP,deny,9869,Desconocido,alta,T1110
2024-02-20 18:21:18,2024-02-20,18,Tuesday,2024-02,192.168.5.77,10.0.0.3,443,ICMP,allow,19879,Rusia,media,
2024-01-15 04:47:51,2024-01-15,4,Monday,2024-01,45.27.52.174,10.0.0.39,3306,TCP,allow,6582,Corea del Norte,media,T1190
2024-01-15 00:14:23,2024-01-15,0,Monday,2024-01,192.168.0.250,10.0.0.14,53,TCP,allow,5174,Alemania,baja,
2024-02-24 00:27:32,2024-02-24,0,Saturday,2024-02,192.168.1.179,10.0.0.47,25,UDP,allow,1530,India,baja,
2024-02-05 17:46:55,2024-02-05,17,Monday,2024-02,45.27.52.174,10.0.0.45,1433,TCP,deny,43118,Irán,critica,T1190
2024-01-20 04:29:37,2024-01-20,4,Saturday,2024-01,45.35.214.57,10.0.0.43,445,UDP,deny,30093,Rusia,critica,T1021
2024-02-11 01:15:43,2024-02-11,1,Sunday,2024-02,45.79.44.152,10.0.0.12,445,ICMP,deny,6219,Corea del Norte,critica,T1021
2024-02-25 03:28:15,2024-02-25,3,Sunday,2024-02,192.168.2.208,10.0.0.2,443,UDP,allow,41753,Estados Unidos,baja,
2024-01-07 13:10:53,2024-01-07,13,Sunday,2024-01,45.35.214.57,10.0.0.40,22,UDP,deny,32667,Irán,critica,T1110
2024-01-08 18:47:04,2024-01-08,18,Monday,2024-01,45.27.52.174,10.0.0.19,23,UDP,allow,34549,Rusia,media,T1110
2024-02-01 01:35:05,2024-02-01,1,Thursday,2024-02,45.27.52.174,10.0.0.21,445,ICMP,deny,41241,China,critica,T1021
2024-01-03 01:52:10,2024-01-03,1,Wednesday,2024-01,45.27.52.174,10.0.0.32,3389,TCP,deny,12754,Irán,critica,T1021
2024-02-26 15:50:15,2024-02-26,15,Monday,2024-02,192.168.4.187,10.0.0.15,123,TCP,allow,42389,China,media,
2024-01-31 14:55:16,2024-01-31,14,Wednesday,2024-01,45.74.13.144,10.0.0.36,445,ICMP,deny,42898,Rusia,critica,T1021
2024-01-09 02:39:32,2024-01-09,2,Tuesday,2024-01,45.27.52.174,10.0.0.41,1433,ICMP,deny,43693,Corea del Norte,critica,T1190
2024-02-18 16:49:11,2024-02-18,16,Sunday,2024-02,192.168.3.21,10.0.0.19,993,ICMP,allow,44802,Rusia,baja,
2024-02-08 03:37:07,2024-02-08,3,Thursday,2024-02,192.168.0.221,10.0.0.23,25,UDP,deny,40523,Estados Unidos,media,
2024-01-21 03:29:26,2024-01-21,3,Sunday,2024-01,45.35.214.57,10.0.0.25,22,UDP,deny,2402,China,critica,T1110
2024-01-05 17:34:13,2024-01-05,17,Friday,2024-01,192.168.0.251,10.0.0.18,53,TCP,allow,49275,Rusia,media,
2024-02-26 01:59:33,2024-02-26,1,Monday,2024-02,192.168.0.62,10.0.0.38,993,TCP,allow,49830,Países Bajos,baja,
2024-01-26 15:11:03,2024-01-26,15,Friday,2024-01,45.35.214.57,10.0.0.31,445,UDP,deny,1097,China,critica,T1021
2024-01-30 14:01:19,2024-01-30,14,Tuesday,2024-01,192.168.0.12,10.0.0.21,110,ICMP,allow,19167,Estados Unidos,baja,
2024-01-04 03:16:19,2024-01-04,3,Thursday,2024-01,192.168.1.234,10.0.0.42,993,UDP,allow,42807,Rusia,baja,
2024-01-27 00:29:10,2024-01-27,0,Saturday,2024-01,45.74.13.144,10.0.0.14,23,TCP,allow,18312,Corea del Norte,baja,T1110
2024-02-01 00:02:28,2024-02-01,0,Thursday,2024-02,192.168.0.221,10.0.0.40,110,UDP,allow,5091,India,media,
2024-02-24 01:23:02,2024-02-24,1,Saturday,2024-02,192.168.1.68,10.0.0.26,123,ICMP,allow,46667,China,baja,
2024-01-23 02:00:05,2024-01-23,2,Tuesday,2024-01,45.79.44.152,10.0.0.17,21,UDP,deny,22774,Corea del Norte,critica,T1071
2024-01-05 11:20:01,2024-01-05,11,Friday,2024-01,45.79.44.152,10.0.0.2,3389,ICMP,allow,5532,China,baja,T1021
2024-01-10 03:28:26,2024-01-10,3,Wednesday,2024-01,45.74.13.144,10.0.0.42,445,TCP,deny,42489,China,critica,T1021
2024-01-24 12:29:43,2024-01-24,12,Wednesday,2024-01,45.45.125.58,10.0.0.5,445,ICMP,deny,37095,Corea del Norte,critica,T1021
2024-01-21 02:34:09,2024-01-21,2,Sunday,2024-01,192.168.2.155,10.0.0.26,25,TCP,allow,47239,Estados Unidos,media,
2024-02-04 16:09:04,2024-02-04,16,Sunday,2024-02,192.168.2.91,10.0.0.49,110,ICMP,allow,22436,China,baja,
2024-01-25 17:40:37,2024-01-25,17,Thursday,2024-01,192.168.0.195,10.0.0.19,53,UDP,allow,36935,Rusia,baja,
2024-01-28 00:28:04,2024-01-28,0,Sunday,2024-01,192.168.2.136,10.0.0.15,993,UDP,allow,18654,Rusia,baja,
2024-01-30 15:00:27,2024-01-30,15,Tuesday,2024-01,45.45.125.58,10.0.0.11,8080,ICMP,deny,13492,Rusia,critica,T1190
2024-02-11 01:04:06,2024-02-11,1,Sunday,2024-02,45.79.44.152,10.0.0.4,3306,UDP,deny,9145,Irán,alta,T1190
2024-01-26 15:58:01,2024-01-26,15,Friday,2024-01,192.168.2.17,10.0.0.30,25,ICMP,allow,38851,Rusia,media,
2024-01-22 04:13:13,2024-01-22,4,Monday,2024-01,45.45.125.58,10.0.0.35,1433,UDP,deny,36030,China,critica,T1190
2024-02-10 13:16:55,2024-02-10,13,Saturday,2024-02,45.64.16.8,10.0.0.40,445,UDP,deny,31711,Desconocido,critica,T1021
2024-01-06 13:58:24,2024-01-06,13,Saturday,2024-01,192.168.2.62,10.0.0.15,443,UDP,allow,16282,India,baja,
2024-02-21 03:20:38,2024-02-21,3,Wednesday,2024-02,192.168.2.62,10.0.0.47,25,UDP,allow,10939,Desconocido,baja,
2024-01-13 00:38:17,2024-01-13,0,Saturday,2024-01,45.35.214.57,10.0.0.6,445,ICMP,deny,16261,Rusia,critica,T1021
2024-02-09 02:57:57,2024-02-09,2,Friday,2024-02,45.74.13.144,10.0.0.44,22,ICMP,deny,47555,Irán,critica,T1110
2024-02-09 03:26:22,2024-02-09,3,Friday,2024-02,192.168.2.253,10.0.0.39,993,UDP,allow,20832,Estados Unidos,media,
